geo_code,dicofre,geo_name,geo_level,period,value_eur_m2,dwelling_type,flag
1910115,0115,Ovar,municipio,2021Q1,1049,Total,
11A131731,131731,União das freguesias de Serzedo e Perosinho,freguesia,2021Q1,1051,Total,
11C1311,1311,Penafiel,municipio,2021Q1,1052,Novos,
192060335,060335,União das freguesias de Eiras e São Paulo de Frades,freguesia,2021Q1,1052,Total,
1A0111414,111414,União das freguesias de Castanheira do Ribatejo e Cachoeiras,freguesia,2021Q1,1052,Total,
11A131702,131702,Avintes,freguesia,2021Q1,1055,Total,
119030804,030804,Azurém,freguesia,2021Q1,1056,Existentes,
1D11014,1014,Peniche,municipio,2021Q1,1057,Existentes,
150081305,081305,São Bartolomeu de Messines,freguesia,2021Q1,1058,Total,
11A131725,131725,União das freguesias de Grijó e Sermonde,freguesia,2021Q1,1060,Total,
192060333,060333,União das freguesias de Assafarge e Antanhol,freguesia,2021Q1,1060,Existentes,
1120302,0302,Barcelos,municipio,2021Q1,1061,Novos,
11A131725,131725,União das freguesias de Grijó e Sermonde,freguesia,2021Q1,1061,Existentes,
11A131728,131728,União das freguesias de Pedroso e Seixezelo,freguesia,2021Q1,1063,Existentes,
192060333,060333,União das freguesias de Assafarge e Antanhol,freguesia,2021Q1,1063,Total,
11,,Norte,nuts2,2021Q1,1065,Total,
11A131636,131636,União das freguesias de Touguinha e Touguinhó,freguesia,2021Q1,1066,Total,
1B0150803,150803,Pinhal Novo,freguesia,2021Q1,1066,Existentes,
1C1,,Alentejo Litoral,nuts3,2021Q1,1066,Existentes,
1D,,Oeste e Vale do Tejo,nuts2,2021Q1,1068,Novos,
1111604,1604,Monção,municipio,2021Q1,1069,Novos,
11A131728,131728,União das freguesias de Pedroso e Seixezelo,freguesia,2021Q1,1069,Total,
1D31405,1405,Benavente,municipio,2021Q1,1074,Novos,
11A131703,131703,Canelas,freguesia,2021Q1,1076,Existentes,
1A0111123,111123,"União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar",freguesia,2021Q1,1077,Existentes,
112030277,030277,Tamel (São Veríssimo),freguesia,2021Q1,1078,Total,
19,,Centro,nuts2,2021Q1,1078,Novos,
1120303,0303,Braga,municipio,2021Q1,1079,Total,
112030367,030367,"União das freguesias de Celeirós, Aveleda e Vimieiro",freguesia,2021Q1,1080,Total,
1D21421,1421,Ourém,municipio,2021Q1,1080,Novos,
112030293,030293,"União das freguesias de Barcelos, Vila Boa e Vila Frescainha (São Martinho e São Pedro)",freguesia,2021Q1,1083,Novos,
1C40706,0706,Montemor-o-Novo,municipio,2021Q1,1083,Novos,
1C10211,0211,Odemira,municipio,2021Q1,1085,Existentes,
1D31415,1415,Salvaterra de Magos,municipio,2021Q1,1087,Novos,
11A011321,011321,"União das freguesias de Oliveira de Azeméis, Santiago de Riba-Ul, Ul, Macinhata da Seixa e Madail",freguesia,2021Q1,1088,Novos,
193,,Região de Leiria,nuts3,2021Q1,1088,Novos,
1B0150803,150803,Pinhal Novo,freguesia,2021Q1,1089,Total,
194,,Viseu Dão Lafões,nuts3,2021Q1,1090,Novos,
11A130413,130413,União das freguesias de Fânzeres e São Pedro da Cova,freguesia,2021Q1,1095,Existentes,
112030364,030364,"União das freguesias de Braga (Maximinos, Sé e Cividade)",freguesia,2021Q1,1096,Total,
11A131505,131505,Valongo,freguesia,2021Q1,1097,Existentes,
2004203,4203,Ponta Delgada,municipio,2021Q1,1097,Existentes,
1C1,,Alentejo Litoral,nuts3,2021Q1,1101,Total,
11A130415,130415,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim",freguesia,2021Q1,1102,Existentes,
1B0151205,151205,Setúbal (São Sebastião),freguesia,2021Q1,1102,Existentes,
1D11102,1102,Arruda dos Vinhos,municipio,2021Q1,1102,Existentes,
1D31416,1416,Santarém,municipio,2021Q1,1102,Novos,
11D1714,1714,Vila Real,municipio,2021Q1,1103,Novos,
11A010706,010706,União das freguesias de Anta e Guetim,freguesia,2021Q1,1104,Existentes,
119031250,031250,União das freguesias de Antas e Abade de Vermoim,freguesia,2021Q1,1106,Existentes,
1910110,0110,Ílhavo,municipio,2021Q1,1107,Existentes,
1B0150608,150608,União das freguesias de Gaio-Rosário e Sarilhos Pequenos,freguesia,2021Q1,1107,Total,
1C10211,0211,Odemira,municipio,2021Q1,1107,Total,
111,,Alto Minho,nuts3,2021Q1,1109,Novos,
11A131703,131703,Canelas,freguesia,2021Q1,1111,Total,
192,,Região de Coimbra,nuts3,2021Q1,1111,Novos,
11A130413,130413,União das freguesias de Fânzeres e São Pedro da Cova,freguesia,2021Q1,1112,Total,
11A131712,131712,Oliveira do Douro,freguesia,2021Q1,1113,Existentes,
192060338,060338,União das freguesias de São Martinho do Bispo e Ribeira de Frades,freguesia,2021Q1,1113,Total,
1C11505,1505,Grândola,municipio,2021Q1,1113,Novos,
1D11014,1014,Peniche,municipio,2021Q1,1115,Total,
1D11108,1108,Lourinhã,municipio,2021Q1,1115,Total,
1B0150802,150802,Palmela,freguesia,2021Q1,1117,Existentes,
11A130415,130415,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim",freguesia,2021Q1,1118,Total,
11A131505,131505,Valongo,freguesia,2021Q1,1120,Total,
112030319,030319,Gualtar,freguesia,2021Q1,1122,Existentes,
1931015,1015,Pombal,municipio,2021Q1,1122,Novos,
119030812,030812,Costa,freguesia,2021Q1,1123,Total,
193100933,100933,"União das freguesias de Leiria, Pousos, Barreira e Cortes",freguesia,2021Q1,1124,Existentes,
1111601,1601,Arcos de Valdevez,municipio,2021Q1,1126,Novos,
1910110,0110,Ílhavo,municipio,2021Q1,1126,Total,
1B0151205,151205,Setúbal (São Sebastião),freguesia,2021Q1,1127,Total,
3003102,3102,Câmara de Lobos,municipio,2021Q1,1127,Existentes,
1A0110919,110919,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário",freguesia,2021Q1,1128,Total,
1B01504,1504,Barreiro,municipio,2021Q1,1128,Existentes,
3003201,3201,Porto Santo,municipio,2021Q1,1128,Existentes,
119030871,030871,Urgezes,freguesia,2021Q1,1129,Total,
1B0150409,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",freguesia,2021Q1,1129,Existentes,
11A1315,1315,Valongo,municipio,2021Q1,1132,Existentes,
11A131712,131712,Oliveira do Douro,freguesia,2021Q1,1133,Total,
11A1304,1304,Gondomar,municipio,2021Q1,1134,Existentes,
1D11113,1113,Torres Vedras,municipio,2021Q1,1134,Existentes,
119031260,031260,União das freguesias de Vila Nova de Famalicão e Calendário,freguesia,2021Q1,1136,Novos,
1B01504,1504,Barreiro,municipio,2021Q1,1136,Total,
11A010935,010935,"União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo",freguesia,2021Q1,1141,Novos,
1B0150411,150411,União das freguesias de Palhais e Coina,freguesia,2021Q1,1141,Existentes,
1D11102,1102,Arruda dos Vinhos,municipio,2021Q1,1143,Total,
112030379,030379,"União das freguesias de Real, Dume e Semelhe",freguesia,2021Q1,1144,Total,
11A131501,131501,Alfena,freguesia,2021Q1,1144,Existentes,
1B0150409,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",freguesia,2021Q1,1146,Total,
1B0150411,150411,União das freguesias de Palhais e Coina,freguesia,2021Q1,1146,Total,
2004203,4203,Ponta Delgada,municipio,2021Q1,1150,Total,
PT,,Portugal,pais,2021Q1,1150,Existentes,
11A1304,1304,Gondomar,municipio,2021Q1,1151,Total,
1D11005,1005,Bombarral,municipio,2021Q1,1151,Novos,
1A0110919,110919,"União das freguesias de Enxara do Bispo, Gradil e Vila Franca do Rosário",freguesia,2021Q1,1153,Existentes,
1,,Continente,continente,2021Q1,1154,Existentes,
1D11113,1113,Torres Vedras,municipio,2021Q1,1155,Total,
1190308,0308,Guimarães,municipio,2021Q1,1157,Novos,
1111607,1607,Ponte de Lima,municipio,2021Q1,1158,Novos,
11A1315,1315,Valongo,municipio,2021Q1,1159,Total,
11A131501,131501,Alfena,freguesia,2021Q1,1160,Total,
1111602,1602,Caminha,municipio,2021Q1,1161,Novos,
1B0150802,150802,Palmela,freguesia,2021Q1,1161,Total,
119031250,031250,União das freguesias de Antas e Abade de Vermoim,freguesia,2021Q1,1164,Total,
1A0111123,111123,"União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar",freguesia,2021Q1,1164,Total,
1B01508,1508,Palmela,municipio,2021Q1,1164,Existentes,
1C11509,1509,Santiago do Cacém,municipio,2021Q1,1166,Novos,
3003201,3201,Porto Santo,municipio,2021Q1,1168,Total,
11A130601,130601,Águas Santas,freguesia,2021Q1,1170,Existentes,
1910105,0105,Aveiro,municipio,2021Q1,1174,Existentes,
1120306,0306,Esposende,municipio,2021Q1,1176,Existentes,
1A0110904,110904,Encarnação,freguesia,2021Q1,1176,Existentes,
1B0150410,150410,União das freguesias de Barreiro e Lavradio,freguesia,2021Q1,1179,Existentes,
1920604,0604,Condeixa-a-Nova,municipio,2021Q1,1180,Novos,
1A0111409,111409,Vila Franca de Xira,freguesia,2021Q1,1182,Existentes,
1B0150410,150410,União das freguesias de Barreiro e Lavradio,freguesia,2021Q1,1182,Total,
11A131503,131503,Ermesinde,freguesia,2021Q1,1183,Existentes,
3003102,3102,Câmara de Lobos,municipio,2021Q1,1183,Total,
11A130412,130412,Baguim do Monte (Rio Tinto),freguesia,2021Q1,1185,Existentes,
11A130412,130412,Baguim do Monte (Rio Tinto),freguesia,2021Q1,1187,Total,
1D11112,1112,Sobral de Monte Agraço,municipio,2021Q1,1188,Novos,
11A130616,130616,Vila Nova da Telha,freguesia,2021Q1,1191,Total,
11A131505,131505,Valongo,freguesia,2021Q1,1191,Novos,
193100933,100933,"União das freguesias de Leiria, Pousos, Barreira e Cortes",freguesia,2021Q1,1191,Total,
193100934,100934,União das freguesias de Marrazes e Barosa,freguesia,2021Q1,1192,Novos,
11A130616,130616,Vila Nova da Telha,freguesia,2021Q1,1193,Existentes,
193100937,100937,União das freguesias de Parceiros e Azoia,freguesia,2021Q1,1193,Existentes,
11A010706,010706,União das freguesias de Anta e Guetim,freguesia,2021Q1,1194,Total,
PT,,Portugal,pais,2021Q1,1197,Total,
150081307,081307,Silves,freguesia,2021Q1,1198,Existentes,
1B01508,1508,Palmela,municipio,2021Q1,1198,Total,
1,,Continente,continente,2021Q1,1200,Total,
1120306,0306,Esposende,municipio,2021Q1,1201,Total,
11A,,Área Metropolitana do Porto,nuts3,2021Q1,1203,Existentes,
1910115,0115,Ovar,municipio,2021Q1,1212,Novos,
11A130601,130601,Águas Santas,freguesia,2021Q1,1216,Total,
1A0111409,111409,Vila Franca de Xira,freguesia,2021Q1,1216,Total,
11A130408,130408,Rio Tinto,freguesia,2021Q1,1217,Existentes,
1931009,1009,Leiria,municipio,2021Q1,1218,Novos,
1D11012,1012,Óbidos,municipio,2021Q1,1218,Existentes,
119030804,030804,Azurém,freguesia,2021Q1,1220,Total,
11A1317,1317,Vila Nova de Gaia,municipio,2021Q1,1220,Existentes,
3003108,3108,Santa Cruz,municipio,2021Q1,1226,Existentes,
1111609,1609,Viana do Castelo,municipio,2021Q1,1227,Novos,
1920608,0608,Mira,municipio,2021Q1,1228,Novos,
1A0111412,111412,"União das freguesias de Alhandra, São João dos Montes e Calhandriz",freguesia,2021Q1,1228,Existentes,
11A131602,131602,Árvore,freguesia,2021Q1,1230,Existentes,
1B0151002,151002,Amora,freguesia,2021Q1,1230,Existentes,
1A0110904,110904,Encarnação,freguesia,2021Q1,1233,Total,
112030377,030377,"União das freguesias de Nogueira, Fraião e Lamaçães",freguesia,2021Q1,1235,Existentes,
1D11113,1113,Torres Vedras,municipio,2021Q1,1235,Novos,
1D1,,Oeste,nuts3,2021Q1,1236,Novos,
11A131503,131503,Ermesinde,freguesia,2021Q1,1239,Total,
11A131602,131602,Árvore,freguesia,2021Q1,1239,Total,
3,,Região Autónoma da Madeira,continente,2021Q1,1239,Existentes,
30,,Região Autónoma da Madeira,nuts2,2021Q1,1239,Existentes,
300,,Região Autónoma da Madeira,nuts3,2021Q1,1239,Existentes,
11A130620,130620,Nogueira e Silva Escura,freguesia,2021Q1,1241,Existentes,
112,,Cávado,nuts3,2021Q1,1242,Novos,
11A131701,131701,Arcozelo,freguesia,2021Q1,1243,Existentes,
1B01512,1512,Setúbal,municipio,2021Q1,1244,Existentes,
11A0107,0107,Espinho,municipio,2021Q1,1245,Existentes,
11A130620,130620,Nogueira e Silva Escura,freguesia,2021Q1,1245,Total,
1B0151002,151002,Amora,freguesia,2021Q1,1245,Total,
11A130408,130408,Rio Tinto,freguesia,2021Q1,1248,Total,
1C11513,1513,Sines,municipio,2021Q1,1248,Existentes,
1C11505,1505,Grândola,municipio,2021Q1,1250,Total,
119030884,030884,"União das freguesias de Oliveira, São Paio e São Sebastião",freguesia,2021Q1,1252,Total,
1C10211,0211,Odemira,municipio,2021Q1,1252,Novos,
3003108,3108,Santa Cruz,municipio,2021Q1,1255,Total,
11A131627,131627,Vila Chã,freguesia,2021Q1,1256,Total,
1C11505,1505,Grândola,municipio,2021Q1,1257,Existentes,
11A130608,130608,Milheirós,freguesia,2021Q1,1261,Existentes,
11A1316,1316,Vila do Conde,municipio,2021Q1,1261,Existentes,
1500812,0812,São Brás de Alportel,municipio,2021Q1,1262,Existentes,
150081201,081201,São Brás de Alportel,freguesia,2021Q1,1262,Existentes,
11A130608,130608,Milheirós,freguesia,2021Q1,1263,Total,
11A131613,131613,Labruge,freguesia,2021Q1,1265,Existentes,
11A131726,131726,União das freguesias de Gulpilhares e Valadares,freguesia,2021Q1,1266,Existentes,
1120306,0306,Esposende,municipio,2021Q1,1268,Novos,
193100937,100937,União das freguesias de Parceiros e Azoia,freguesia,2021Q1,1270,Total,
1B0150806,150806,União das freguesias de Poceirão e Marateca,freguesia,2021Q1,1270,Total,
11A1316,1316,Vila do Conde,municipio,2021Q1,1273,Total,
1941823,1823,Viseu,municipio,2021Q1,1273,Novos,
1B0150806,150806,União das freguesias de Poceirão e Marateca,freguesia,2021Q1,1273,Existentes,
11A,,Área Metropolitana do Porto,nuts3,2021Q1,1274,Total,
1D11108,1108,Lourinhã,municipio,2021Q1,1276,Novos,
11,,Norte,nuts2,2021Q1,1277,Novos,
11A1317,1317,Vila Nova de Gaia,municipio,2021Q1,1279,Total,
1B01507,1507,Montijo,municipio,2021Q1,1279,Existentes,
1D11006,1006,Caldas da Rainha,municipio,2021Q1,1279,Novos,
2004203,4203,Ponta Delgada,municipio,2021Q1,1279,Novos,
11A1306,1306,Maia,municipio,2021Q1,1282,Existentes,
150081307,081307,Silves,freguesia,2021Q1,1283,Total,
11A130609,130609,Moreira,freguesia,2021Q1,1285,Existentes,
1B0150710,150710,União das freguesias de Montijo e Afonsoeiro,freguesia,2021Q1,1285,Existentes,
11A131616,131616,Mindelo,freguesia,2021Q1,1286,Existentes,
1920603,0603,Coimbra,municipio,2021Q1,1286,Existentes,
191,,Região de Aveiro,nuts3,2021Q1,1287,Novos,
1A0111412,111412,"União das freguesias de Alhandra, São João dos Montes e Calhandriz",freguesia,2021Q1,1289,Total,
1D11012,1012,Óbidos,municipio,2021Q1,1291,Total,
11A0116,0116,São João da Madeira,municipio,2021Q1,1292,Novos,
11A011601,011601,São João da Madeira,freguesia,2021Q1,1292,Novos,
11A131613,131613,Labruge,freguesia,2021Q1,1292,Total,
150081310,081310,União das freguesias de Algoz e Tunes,freguesia,2021Q1,1296,Existentes,
112030377,030377,"União das freguesias de Nogueira, Fraião e Lamaçães",freguesia,2021Q1,1297,Total,
300310301,310301,Imaculado Coração de Maria,freguesia,2021Q1,1297,Existentes,
1B,,Península de Setúbal,nuts2,2021Q1,1301,Existentes,
1B0,,Península de Setúbal,nuts3,2021Q1,1301,Existentes,
112030319,030319,Gualtar,freguesia,2021Q1,1304,Total,
1500812,0812,São Brás de Alportel,municipio,2021Q1,1305,Total,
150081201,081201,São Brás de Alportel,freguesia,2021Q1,1305,Total,
1C40705,0705,Évora,municipio,2021Q1,1305,Existentes,
150081310,081310,União das freguesias de Algoz e Tunes,freguesia,2021Q1,1307,Total,
1B01512,1512,Setúbal,municipio,2021Q1,1307,Total,
11A130609,130609,Moreira,freguesia,2021Q1,1309,Total,
11A131727,131727,União das freguesias de Mafamude e Vilar do Paraíso,freguesia,2021Q1,1309,Existentes,
3,,Região Autónoma da Madeira,continente,2021Q1,1310,Total,
30,,Região Autónoma da Madeira,nuts2,2021Q1,1310,Total,
300,,Região Autónoma da Madeira,nuts3,2021Q1,1310,Total,
11A1316,1316,Vila do Conde,municipio,2021Q1,1311,Novos,
1B0151007,151007,"União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",freguesia,2021Q1,1313,Existentes,
1A0110911,110911,Milharado,freguesia,2021Q1,1317,Total,
1C1,,Alentejo Litoral,nuts3,2021Q1,1317,Novos,
1B01504,1504,Barreiro,municipio,2021Q1,1319,Novos,
1B0151208,151208,Sado,freguesia,2021Q1,1319,Total,
11A1306,1306,Maia,municipio,2021Q1,1322,Total,
1C40705,0705,Évora,municipio,2021Q1,1322,Total,
300310304,310304,Funchal (Santa Maria Maior),freguesia,2021Q1,1322,Existentes,
11A1315,1315,Valongo,municipio,2021Q1,1326,Novos,
1C11513,1513,Sines,municipio,2021Q1,1326,Total,
11A1313,1313,Póvoa de Varzim,municipio,2021Q1,1327,Existentes,
11A131726,131726,União das freguesias de Gulpilhares e Valadares,freguesia,2021Q1,1327,Total,
300310301,310301,Imaculado Coração de Maria,freguesia,2021Q1,1328,Total,
1A0111102,111102,Algueirão-Mem Martins,freguesia,2021Q1,1330,Existentes,
193100933,100933,"União das freguesias de Leiria, Pousos, Barreira e Cortes",freguesia,2021Q1,1331,Novos,
1B01510,1510,Seixal,municipio,2021Q1,1331,Existentes,
11A131616,131616,Mindelo,freguesia,2021Q1,1333,Total,
1A0111102,111102,Algueirão-Mem Martins,freguesia,2021Q1,1333,Total,
1B0151103,151103,Quinta do Conde,freguesia,2021Q1,1333,Existentes,
1B01507,1507,Montijo,municipio,2021Q1,1334,Total,
11A131717,131717,São Félix da Marinha,freguesia,2021Q1,1335,Existentes,
112030378,030378,União das freguesias de Nogueiró e Tenões,freguesia,2021Q1,1336,Existentes,
1B0151210,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",freguesia,2021Q1,1336,Existentes,
1A01114,1114,Vila Franca de Xira,municipio,2021Q1,1337,Existentes,
11A130618,130618,Castêlo da Maia,freguesia,2021Q1,1339,Existentes,
11A131717,131717,São Félix da Marinha,freguesia,2021Q1,1341,Total,
1B0151007,151007,"União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",freguesia,2021Q1,1341,Total,
1910105,0105,Aveiro,municipio,2021Q1,1342,Total,
11A131604,131604,Azurara,freguesia,2021Q1,1343,Existentes,
1920603,0603,Coimbra,municipio,2021Q1,1343,Total,
1D11012,1012,Óbidos,municipio,2021Q1,1343,Novos,
1B0150804,150804,Quinta do Anjo,freguesia,2021Q1,1346,Existentes,
1A0110911,110911,Milharado,freguesia,2021Q1,1347,Existentes,
11A131701,131701,Arcozelo,freguesia,2021Q1,1348,Total,
11A010702,010702,Espinho,freguesia,2021Q1,1349,Existentes,
11A1313,1313,Póvoa de Varzim,municipio,2021Q1,1349,Total,
11A131315,131315,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai",freguesia,2021Q1,1349,Existentes,
11A131604,131604,Azurara,freguesia,2021Q1,1350,Total,
1B,,Península de Setúbal,nuts2,2021Q1,1350,Total,
1B0,,Península de Setúbal,nuts3,2021Q1,1350,Total,
11A131203,131203,Campanhã,freguesia,2021Q1,1351,Existentes,
300310309,310309,São Roque,freguesia,2021Q1,1351,Total,
300310309,310309,São Roque,freguesia,2021Q1,1351,Existentes,
11A130618,130618,Castêlo da Maia,freguesia,2021Q1,1352,Total,
11A131313,131313,"União das freguesias de Aver-o-Mar, Amorim e Terroso",freguesia,2021Q1,1352,Existentes,
1B0150803,150803,Pinhal Novo,freguesia,2021Q1,1352,Novos,
1D11011,1011,Nazaré,municipio,2021Q1,1353,Existentes,
1A0111108,111108,Rio de Mouro,freguesia,2021Q1,1355,Existentes,
1B0150804,150804,Quinta do Anjo,freguesia,2021Q1,1356,Total,
1B0150710,150710,União das freguesias de Montijo e Afonsoeiro,freguesia,2021Q1,1357,Total,
11A131727,131727,União das freguesias de Mafamude e Vilar do Paraíso,freguesia,2021Q1,1361,Total,
11A130415,130415,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim",freguesia,2021Q1,1362,Novos,
11A131315,131315,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai",freguesia,2021Q1,1363,Total,
1A0111108,111108,Rio de Mouro,freguesia,2021Q1,1365,Total,
150081005,081005,Quelfes,freguesia,2021Q1,1366,Existentes,
1B0150709,150709,União das freguesias de Atalaia e Alto Estanqueiro-Jardia,freguesia,2021Q1,1366,Total,
192060336,060336,União das freguesias de Santa Clara e Castelo Viegas,freguesia,2021Q1,1367,Existentes,
112030378,030378,União das freguesias de Nogueiró e Tenões,freguesia,2021Q1,1370,Total,
1910110,0110,Ílhavo,municipio,2021Q1,1370,Novos,
11A130617,130617,Pedrouços,freguesia,2021Q1,1371,Existentes,
150081602,081602,Vila Real de Santo António,freguesia,2021Q1,1371,Existentes,
1A0111122,111122,União das freguesias de Agualva e Mira-Sintra,freguesia,2021Q1,1371,Total,
1A0111122,111122,União das freguesias de Agualva e Mira-Sintra,freguesia,2021Q1,1371,Existentes,
150081310,081310,União das freguesias de Algoz e Tunes,freguesia,2021Q1,1372,Novos,
1B0151210,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",freguesia,2021Q1,1372,Total,
11A130619,130619,Cidade da Maia,freguesia,2021Q1,1374,Existentes,
1B0151208,151208,Sado,freguesia,2021Q1,1376,Existentes,
1B01508,1508,Palmela,municipio,2021Q1,1379,Novos,
1B01510,1510,Seixal,municipio,2021Q1,1380,Total,
1B0150804,150804,Quinta do Anjo,freguesia,2021Q1,1382,Novos,
1B0151103,151103,Quinta do Conde,freguesia,2021Q1,1382,Total,
112030379,030379,"União das freguesias de Real, Dume e Semelhe",freguesia,2021Q1,1383,Novos,
1A01114,1114,Vila Franca de Xira,municipio,2021Q1,1383,Total,
3003108,3108,Santa Cruz,municipio,2021Q1,1383,Novos,
119030881,030881,União das freguesias de Candoso São Tiago e Mascotelos,freguesia,2021Q1,1384,Total,
193100937,100937,União das freguesias de Parceiros e Azoia,freguesia,2021Q1,1384,Novos,
1B0150709,150709,União das freguesias de Atalaia e Alto Estanqueiro-Jardia,freguesia,2021Q1,1384,Existentes,
1A0110731,110731,"União das freguesias de Camarate, Unhos e Apelação",freguesia,2021Q1,1385,Novos,
1A0111408,111408,Vialonga,freguesia,2021Q1,1387,Existentes,
300310305,310305,Santo António,freguesia,2021Q1,1387,Existentes,
11A131313,131313,"União das freguesias de Aver-o-Mar, Amorim e Terroso",freguesia,2021Q1,1394,Total,
11A131315,131315,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai",freguesia,2021Q1,1394,Novos,
300310304,310304,Funchal (Santa Maria Maior),freguesia,2021Q1,1395,Total,
192060334,060334,"União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",freguesia,2021Q1,1397,Existentes,
150081005,081005,Quelfes,freguesia,2021Q1,1399,Total,
1B0151209,151209,União das freguesias de Azeitão (São Lourenço e São Simão),freguesia,2021Q1,1399,Existentes,
11A131709,131709,Madalena,freguesia,2021Q1,1400,Existentes,
1B0150409,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",freguesia,2021Q1,1400,Novos,
1B0151207,151207,Gâmbia-Pontes-Alto da Guerra,freguesia,2021Q1,1400,Existentes,
11A131628,131628,Vila do Conde,freguesia,2021Q1,1403,Existentes,
1A0111408,111408,Vialonga,freguesia,2021Q1,1406,Total,
150081003,081003,Olhão,freguesia,2021Q1,1407,Existentes,
1A0111413,111413,União das freguesias de Alverca do Ribatejo e Sobralinho,freguesia,2021Q1,1408,Existentes,
11A1304,1304,Gondomar,municipio,2021Q1,1409,Novos,
1B01506,1506,Moita,municipio,2021Q1,1412,Novos,
1120303,0303,Braga,municipio,2021Q1,1415,Novos,
112030371,030371,União das freguesias de Ferreiros e Gondizalves,freguesia,2021Q1,1416,Novos,
1A0110921,110921,União das freguesias de Malveira e São Miguel de Alcainça,freguesia,2021Q1,1416,Novos,
1B0151205,151205,Setúbal (São Sebastião),freguesia,2021Q1,1416,Novos,
1500810,0810,Olhão,municipio,2021Q1,1417,Existentes,
1B0151101,151101,Sesimbra (Castelo),freguesia,2021Q1,1419,Existentes,
PT,,Portugal,pais,2021Q1,1420,Novos,
11A130811,130811,"União das freguesias de Custóias, Leça do Balio e Guifões",freguesia,2021Q1,1422,Existentes,
11A1313,1313,Póvoa de Varzim,municipio,2021Q1,1422,Novos,
1D11011,1011,Nazaré,municipio,2021Q1,1422,Total,
1D11014,1014,Peniche,municipio,2021Q1,1422,Novos,
1,,Continente,continente,2021Q1,1423,Novos,
1B01511,1511,Sesimbra,municipio,2021Q1,1424,Existentes,
1B0151101,151101,Sesimbra (Castelo),freguesia,2021Q1,1424,Total,
11A130813,130813,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",freguesia,2021Q1,1425,Novos,
150081411,081411,União das freguesias de Luz de Tavira e Santo Estêvão,freguesia,2021Q1,1426,Existentes,
11A131503,131503,Ermesinde,freguesia,2021Q1,1427,Novos,
150081003,081003,Olhão,freguesia,2021Q1,1427,Total,
11A130811,130811,"União das freguesias de Custóias, Leça do Balio e Guifões",freguesia,2021Q1,1428,Total,
11A0107,0107,Espinho,municipio,2021Q1,1429,Total,
11A131704,131704,Canidelo,freguesia,2021Q1,1429,Existentes,
11A131730,131730,União das freguesias de Santa Marinha e São Pedro da Afurada,freguesia,2021Q1,1429,Existentes,
1A01111,1111,Sintra,municipio,2021Q1,1431,Existentes,
1A0110731,110731,"União das freguesias de Camarate, Unhos e Apelação",freguesia,2021Q1,1432,Total,
1920605,0605,Figueira da Foz,municipio,2021Q1,1437,Novos,
1B0151005,151005,Corroios,freguesia,2021Q1,1437,Existentes,
192060334,060334,"União das freguesias de Coimbra (Sé Nova, Santa Cruz, Almedina e São Bartolomeu)",freguesia,2021Q1,1438,Total,
300310303,310303,Funchal (Santa Luzia),freguesia,2021Q1,1438,Existentes,
1A0111124,111124,União das freguesias do Cacém e São Marcos,freguesia,2021Q1,1439,Existentes,
11A130619,130619,Cidade da Maia,freguesia,2021Q1,1440,Total,
1A01111,1111,Sintra,municipio,2021Q1,1441,Total,
1A0111124,111124,União das freguesias do Cacém e São Marcos,freguesia,2021Q1,1441,Total,
1A0110921,110921,União das freguesias de Malveira e São Miguel de Alcainça,freguesia,2021Q1,1444,Total,
1C11513,1513,Sines,municipio,2021Q1,1445,Novos,
300310305,310305,Santo António,freguesia,2021Q1,1448,Total,
1500810,0810,Olhão,municipio,2021Q1,1449,Total,
150080607,080607,União das freguesias de Estômbar e Parchal,freguesia,2021Q1,1450,Existentes,
1A0110731,110731,"União das freguesias de Camarate, Unhos e Apelação",freguesia,2021Q1,1450,Existentes,
150081602,081602,Vila Real de Santo António,freguesia,2021Q1,1452,Total,
1A0110921,110921,União das freguesias de Malveira e São Miguel de Alcainça,freguesia,2021Q1,1453,Existentes,
150081004,081004,Pechão,freguesia,2021Q1,1455,Total,
192060338,060338,União das freguesias de São Martinho do Bispo e Ribeira de Frades,freguesia,2021Q1,1456,Novos,
1B01511,1511,Sesimbra,municipio,2021Q1,1456,Total,
150081005,081005,Quelfes,freguesia,2021Q1,1457,Novos,
