geo_code,dicofre,geo_name,geo_level,period,value_eur_m2,dwelling_type,flag
1941821,1821,Tondela,municipio,2022Q2,3.92,,
1D21419,1419,Torres Novas,municipio,2022Q2,3.93,,
1910102,0102,Albergaria-a-Velha,municipio,2022Q2,3.94,,
1111604,1604,Monção,municipio,2022Q2,3.97,,
11A010421,010421,União das freguesias de Arouca e Burgo,freguesia,2022Q2,3.97,,
194,,Viseu Dão Lafões,nuts3,2022Q2,3.97,,
1C40706,0706,Montemor-o-Novo,municipio,2022Q2,3.97,,
119,,Ave,nuts3,2022Q2,3.98,,
1111607,1607,Ponte de Lima,municipio,2022Q2,3.99,,
11A010907,010907,Fiães,freguesia,2022Q2,4,,
11A1310,1310,Paredes,municipio,2022Q2,4,,
1910108,0108,Estarreja,municipio,2022Q2,4,,
1D11104,1104,Cadaval,municipio,2022Q2,4,,
1D2,,Médio Tejo,nuts3,2022Q2,4,,
1D31414,1414,Rio Maior,municipio,2022Q2,4.02,,
1910114,0114,Oliveira do Bairro,municipio,2022Q2,4.04,,
1910101,0101,Águeda,municipio,2022Q2,4.05,,
1C,,Alentejo,nuts2,2022Q2,4.05,,
1920604,0604,Condeixa-a-Nova,municipio,2022Q2,4.08,,
1D31403,1403,Almeirim,municipio,2022Q2,4.08,,
1960503,0503,Covilhã,municipio,2022Q2,4.1,,
11A010913,010913,Lourosa,freguesia,2022Q2,4.11,,
1500809,0809,Monchique,municipio,2022Q2,4.11,,
11A011322,011322,"União das freguesias de Pinheiro da Bemposta, Travanca e Palmaz",freguesia,2022Q2,4.13,,
11A011906,011906,Macieira de Cambra,freguesia,2022Q2,4.15,,
1D31406,1406,Cartaxo,municipio,2022Q2,4.15,,
1910118,0118,Vagos,municipio,2022Q2,4.17,,
3003102,3102,Câmara de Lobos,municipio,2022Q2,4.17,,
1120302,0302,Barcelos,municipio,2022Q2,4.18,,
11A010901,010901,Argoncilhe,freguesia,2022Q2,4.18,,
11A011319,011319,Vila de Cucujães,freguesia,2022Q2,4.2,,
2004205,4205,Ribeira Grande,municipio,2022Q2,4.21,,
1910103,0103,Anadia,municipio,2022Q2,4.23,,
1931004,1004,Batalha,municipio,2022Q2,4.25,,
2004301,4301,Angra do Heroísmo,municipio,2022Q2,4.25,,
1D21421,1421,Ourém,municipio,2022Q2,4.26,,
1D31415,1415,Salvaterra de Magos,municipio,2022Q2,4.27,,
1D21410,1410,Entroncamento,municipio,2022Q2,4.28,,
1190308,0308,Guimarães,municipio,2022Q2,4.29,,
11D1714,1714,Vila Real,municipio,2022Q2,4.3,,
11A0109,0109,Santa Maria da Feira,municipio,2022Q2,4.31,,
1931010,1010,Marinha Grande,municipio,2022Q2,4.31,,
1C4,,Alentejo Central,nuts3,2022Q2,4.33,,
11A010902,010902,Arrifana,freguesia,2022Q2,4.34,,
1910112,0112,Murtosa,municipio,2022Q2,4.34,,
1111602,1602,Caminha,municipio,2022Q2,4.37,,
1C40712,0712,Vendas Novas,municipio,2022Q2,4.37,,
2004201,4201,Lagoa (R.A.A.),municipio,2022Q2,4.37,,
1C20206,0206,Castro Verde,municipio,2022Q2,4.38,,
1D3,,Lezíria do Tejo,nuts3,2022Q2,4.38,,
1D11001,1001,Alcobaça,municipio,2022Q2,4.39,,
111,,Alto Minho,nuts3,2022Q2,4.41,,
1190312,0312,Vila Nova de Famalicão,municipio,2022Q2,4.42,,
1D21418,1418,Tomar,municipio,2022Q2,4.42,,
11A010919,010919,Paços de Brandão,freguesia,2022Q2,4.43,,
19,,Centro,nuts2,2022Q2,4.43,,
1C20205,0205,Beja,municipio,2022Q2,4.47,,
11A131729,131729,"União das freguesias de Sandim, Olival, Lever e Crestuma",freguesia,2022Q2,4.5,,
11A131811,131811,União das freguesias de Coronado (São Romão e São Mamede),freguesia,2022Q2,4.54,,
1D,,Oeste e Vale do Tejo,nuts2,2022Q2,4.54,,
11A010916,010916,Mozelos,freguesia,2022Q2,4.57,,
11A131025,131025,Paredes,freguesia,2022Q2,4.58,,
1D31416,1416,Santarém,municipio,2022Q2,4.59,,
193,,Região de Leiria,nuts3,2022Q2,4.61,,
3003107,3107,Ribeira Brava,municipio,2022Q2,4.61,,
11A010926,010926,São João de Ver,freguesia,2022Q2,4.63,,
1941823,1823,Viseu,municipio,2022Q2,4.67,,
11A0116,0116,São João da Madeira,municipio,2022Q2,4.68,,
11A011601,011601,São João da Madeira,freguesia,2022Q2,4.68,,
11A131011,131011,Gandra,freguesia,2022Q2,4.74,,
1D11112,1112,Sobral de Monte Agraço,municipio,2022Q2,4.75,,
11A1318,1318,Trofa,municipio,2022Q2,4.76,,
2,,Região Autónoma dos Açores,continente,2022Q2,4.76,,
20,,Região Autónoma dos Açores,nuts2,2022Q2,4.76,,
200,,Região Autónoma dos Açores,nuts3,2022Q2,4.76,,
11A131725,131725,União das freguesias de Grijó e Sermonde,freguesia,2022Q2,4.83,,
1C11509,1509,Santiago do Cacém,municipio,2022Q2,4.83,,
1D11108,1108,Lourinhã,municipio,2022Q2,4.83,,
1C10211,0211,Odemira,municipio,2022Q2,4.87,,
11A131437,131437,"União das freguesias de Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",freguesia,2022Q2,4.93,,
1910115,0115,Ovar,municipio,2022Q2,4.93,,
1A0110702,110702,Bucelas,freguesia,2022Q2,4.93,,
1920605,0605,Figueira da Foz,municipio,2022Q2,4.99,,
1D11012,1012,Óbidos,municipio,2022Q2,4.99,,
1111609,1609,Viana do Castelo,municipio,2022Q2,5,,
1120306,0306,Esposende,municipio,2022Q2,5,,
11A010935,010935,"União das freguesias de Santa Maria da Feira, Travanca, Sanfins e Espargo",freguesia,2022Q2,5,,
11A131810,131810,União das freguesias de Bougado (São Martinho e Santiago),freguesia,2022Q2,5,,
191,,Região de Aveiro,nuts3,2022Q2,5,,
192,,Região de Coimbra,nuts3,2022Q2,5.03,,
3003104,3104,Machico,municipio,2022Q2,5.05,,
1C11501,1501,Alcácer do Sal,municipio,2022Q2,5.06,,
2004502,4502,Velas,municipio,2022Q2,5.06,,
1500812,0812,São Brás de Alportel,municipio,2022Q2,5.08,,
1D1,,Oeste,nuts3,2022Q2,5.1,,
11A131506,131506,União das freguesias de Campo e Sobrado,freguesia,2022Q2,5.11,,
1D11011,1011,Nazaré,municipio,2022Q2,5.11,,
1D11014,1014,Peniche,municipio,2022Q2,5.11,,
1D31405,1405,Benavente,municipio,2022Q2,5.12,,
2004302,4302,Vila da Praia da Vitória,municipio,2022Q2,5.12,,
1B0150711,150711,União das freguesias de Pegões,freguesia,2022Q2,5.17,,
1D11006,1006,Caldas da Rainha,municipio,2022Q2,5.18,,
11A130415,130415,"União das freguesias de Gondomar (São Cosme), Valbom e Jovim",freguesia,2022Q2,5.2,,
11A131616,131616,Mindelo,freguesia,2022Q2,5.21,,
11A010705,010705,Silvalde,freguesia,2022Q2,5.23,,
1A0111123,111123,"União das freguesias de Almargem do Bispo, Pêro Pinheiro e Montelavar",freguesia,2022Q2,5.24,,
1D11102,1102,Arruda dos Vinhos,municipio,2022Q2,5.33,,
1D31103,1103,Azambuja,municipio,2022Q2,5.33,,
11A131728,131728,União das freguesias de Pedroso e Seixezelo,freguesia,2022Q2,5.35,,
1C1,,Alentejo Litoral,nuts3,2022Q2,5.35,,
1931009,1009,Leiria,municipio,2022Q2,5.36,,
11A010706,010706,União das freguesias de Anta e Guetim,freguesia,2022Q2,5.37,,
11A130620,130620,Nogueira e Silva Escura,freguesia,2022Q2,5.38,,
112,,Cávado,nuts3,2022Q2,5.39,,
1D11101,1101,Alenquer,municipio,2022Q2,5.41,,
1B0150202,150202,Samouco,freguesia,2022Q2,5.43,,
11A131501,131501,Alfena,freguesia,2022Q2,5.51,,
1B0151006,151006,Fernão Ferro,freguesia,2022Q2,5.53,,
1C11505,1505,Grândola,municipio,2022Q2,5.53,,
11,,Norte,nuts2,2022Q2,5.55,,
2004203,4203,Ponta Delgada,municipio,2022Q2,5.55,,
1910110,0110,Ílhavo,municipio,2022Q2,5.56,,
11A1316,1316,Vila do Conde,municipio,2022Q2,5.57,,
11A131702,131702,Avintes,freguesia,2022Q2,5.58,,
1A0111127,111127,União das freguesias de São João das Lampas e Terrugem,freguesia,2022Q2,5.62,,
11A131703,131703,Canelas,freguesia,2022Q2,5.63,,
1A0110920,110920,União das freguesias de Igreja Nova e Cheleiros,freguesia,2022Q2,5.65,,
1B0150806,150806,União das freguesias de Poceirão e Marateca,freguesia,2022Q2,5.68,,
1B0150601,150601,Alhos Vedros,freguesia,2022Q2,5.71,,
11A130413,130413,União das freguesias de Fânzeres e São Pedro da Cova,freguesia,2022Q2,5.73,,
11A131602,131602,Árvore,freguesia,2022Q2,5.77,,
11A131313,131313,"União das freguesias de Aver-o-Mar, Amorim e Terroso",freguesia,2022Q2,5.79,,
1B0150802,150802,Palmela,freguesia,2022Q2,5.8,,
1120303,0303,Braga,municipio,2022Q2,5.83,,
11A130412,130412,Baguim do Monte (Rio Tinto),freguesia,2022Q2,5.84,,
1B0151207,151207,Gâmbia-Pontes-Alto da Guerra,freguesia,2022Q2,5.9,,
11A1313,1313,Póvoa de Varzim,municipio,2022Q2,5.91,,
1500804,0804,Castro Marim,municipio,2022Q2,5.92,,
11A1315,1315,Valongo,municipio,2022Q2,5.93,,
11A131505,131505,Valongo,freguesia,2022Q2,5.97,,
1500810,0810,Olhão,municipio,2022Q2,6,,
1B0150709,150709,União das freguesias de Atalaia e Alto Estanqueiro-Jardia,freguesia,2022Q2,6,,
11A1304,1304,Gondomar,municipio,2022Q2,6.01,,
11A131628,131628,Vila do Conde,freguesia,2022Q2,6.01,,
1B0150603,150603,Moita,freguesia,2022Q2,6.03,,
11A130601,130601,Águas Santas,freguesia,2022Q2,6.04,,
3003108,3108,Santa Cruz,municipio,2022Q2,6.05,,
11A131315,131315,"União das freguesias da Póvoa de Varzim, Beiriz e Argivai",freguesia,2022Q2,6.06,,
1A0111412,111412,"União das freguesias de Alhandra, São João dos Montes e Calhandriz",freguesia,2022Q2,6.08,,
1D11113,1113,Torres Vedras,municipio,2022Q2,6.09,,
11A131503,131503,Ermesinde,freguesia,2022Q2,6.11,,
11A131731,131731,União das freguesias de Serzedo e Perosinho,freguesia,2022Q2,6.11,,
11A131723,131723,Vilar de Andorinho,freguesia,2022Q2,6.21,,
1C40705,0705,Évora,municipio,2022Q2,6.21,,
1500806,0806,Lagoa,municipio,2022Q2,6.25,,
1B0150803,150803,Pinhal Novo,freguesia,2022Q2,6.25,,
11A131717,131717,São Félix da Marinha,freguesia,2022Q2,6.29,,
1500803,0803,Aljezur,municipio,2022Q2,6.29,,
11A131701,131701,Arcozelo,freguesia,2022Q2,6.31,,
1B01508,1508,Palmela,municipio,2022Q2,6.37,,
11A0107,0107,Espinho,municipio,2022Q2,6.39,,
11A130618,130618,Castêlo da Maia,freguesia,2022Q2,6.39,,
1B0151101,151101,Sesimbra (Castelo),freguesia,2022Q2,6.39,,
1B01506,1506,Moita,municipio,2022Q2,6.4,,
1B0151103,151103,Quinta do Conde,freguesia,2022Q2,6.4,,
1A0110921,110921,União das freguesias de Malveira e São Miguel de Alcainça,freguesia,2022Q2,6.41,,
1A0110729,110729,União das freguesias de Santo Antão e São Julião do Tojal,freguesia,2022Q2,6.42,,
1A0111414,111414,União das freguesias de Castanheira do Ribatejo e Cachoeiras,freguesia,2022Q2,6.47,,
1B0150407,150407,Santo António da Charneca,freguesia,2022Q2,6.51,,
1920603,0603,Coimbra,municipio,2022Q2,6.53,,
1A0110922,110922,União das freguesias de Venda do Pinheiro e Santo Estêvão das Galés,freguesia,2022Q2,6.54,,
11A131726,131726,União das freguesias de Gulpilhares e Valadares,freguesia,2022Q2,6.55,,
1500813,0813,Silves,municipio,2022Q2,6.56,,
11A131613,131613,Labruge,freguesia,2022Q2,6.57,,
1500816,0816,Vila Real de Santo António,municipio,2022Q2,6.57,,
11A130609,130609,Moreira,freguesia,2022Q2,6.59,,
11A1306,1306,Maia,municipio,2022Q2,6.6,,
PT,,Portugal,pais,2022Q2,6.6,,
1,,Continente,continente,2022Q2,6.62,,
1A0110911,110911,Milharado,freguesia,2022Q2,6.62,,
1B01507,1507,Montijo,municipio,2022Q2,6.67,,
1B01511,1511,Sesimbra,municipio,2022Q2,6.67,,
11A130408,130408,Rio Tinto,freguesia,2022Q2,6.7,,
1910105,0105,Aveiro,municipio,2022Q2,6.7,,
1A0110731,110731,"União das freguesias de Camarate, Unhos e Apelação",freguesia,2022Q2,6.72,,
1A0111115,111115,Casal de Cambra,freguesia,2022Q2,6.73,,
1B01502,1502,Alcochete,municipio,2022Q2,6.73,,
1B0150607,150607,União das freguesias de Baixa da Banheira e Vale da Amoreira,freguesia,2022Q2,6.74,,
1A0110705,110705,Fanhões,freguesia,2022Q2,6.8,,
1500815,0815,Vila do Bispo,municipio,2022Q2,6.88,,
1A0111408,111408,Vialonga,freguesia,2022Q2,6.88,,
1B0150710,150710,União das freguesias de Montijo e Afonsoeiro,freguesia,2022Q2,6.88,,
1B0150313,150313,União das freguesias de Caparica e Trafaria,freguesia,2022Q2,6.89,,
1B0151205,151205,Setúbal (São Sebastião),freguesia,2022Q2,6.91,,
11A,,Área Metropolitana do Porto,nuts3,2022Q2,6.93,,
11A130811,130811,"União das freguesias de Custóias, Leça do Balio e Guifões",freguesia,2022Q2,6.93,,
11A010702,010702,Espinho,freguesia,2022Q2,6.94,,
11A130617,130617,Pedrouços,freguesia,2022Q2,6.98,,
1A0110708,110708,Lousa,freguesia,2022Q2,6.98,,
11A130616,130616,Vila Nova da Telha,freguesia,2022Q2,7,,
11A130813,130813,"União das freguesias de Perafita, Lavra e Santa Cruz do Bispo",freguesia,2022Q2,7,,
1A0111105,111105,Colares,freguesia,2022Q2,7,,
1500805,0805,Faro,municipio,2022Q2,7.05,,
1C11513,1513,Sines,municipio,2022Q2,7.08,,
1B0151002,151002,Amora,freguesia,2022Q2,7.12,,
1B0150201,150201,Alcochete,freguesia,2022Q2,7.13,,
11A1317,1317,Vila Nova de Gaia,municipio,2022Q2,7.14,,
1A0111409,111409,Vila Franca de Xira,freguesia,2022Q2,7.14,,
3,,Região Autónoma da Madeira,continente,2022Q2,7.16,,
30,,Região Autónoma da Madeira,nuts2,2022Q2,7.16,,
300,,Região Autónoma da Madeira,nuts3,2022Q2,7.16,,
1B0151209,151209,União das freguesias de Azeitão (São Lourenço e São Simão),freguesia,2022Q2,7.17,,
11A130619,130619,Cidade da Maia,freguesia,2022Q2,7.2,,
11A131712,131712,Oliveira do Douro,freguesia,2022Q2,7.2,,
1B01512,1512,Setúbal,municipio,2022Q2,7.21,,
1A01114,1114,Vila Franca de Xira,municipio,2022Q2,7.22,,
1A0110913,110913,Santo Isidoro,freguesia,2022Q2,7.26,,
15,,Algarve,nuts2,2022Q2,7.28,,
150,,Algarve,nuts3,2022Q2,7.28,,
1A01109,1109,Mafra,municipio,2022Q2,7.28,,
1B0150410,150410,União das freguesias de Barreiro e Lavradio,freguesia,2022Q2,7.28,,
1B0150804,150804,Quinta do Anjo,freguesia,2022Q2,7.31,,
1A0110909,110909,Mafra,freguesia,2022Q2,7.32,,
1A0111102,111102,Algueirão-Mem Martins,freguesia,2022Q2,7.34,,
1A0110728,110728,"União das freguesias de Santa Iria de Azoia, São João da Talha e Bobadela",freguesia,2022Q2,7.4,,
1B,,Península de Setúbal,nuts2,2022Q2,7.47,,
1B0,,Península de Setúbal,nuts3,2022Q2,7.47,,
1B01504,1504,Barreiro,municipio,2022Q2,7.47,,
1500811,0811,Portimão,municipio,2022Q2,7.48,,
1A0111610,111610,União das freguesias de Ramada e Caneças,freguesia,2022Q2,7.51,,
1B01510,1510,Seixal,municipio,2022Q2,7.51,,
1B0151210,151210,"União das freguesias de Setúbal (São Julião, Nossa Senhora da Anunciada e Santa Maria da Graça)",freguesia,2022Q2,7.56,,
1500814,0814,Tavira,municipio,2022Q2,7.61,,
1A0111415,111415,União das freguesias de Póvoa de Santa Iria e Forte da Casa,freguesia,2022Q2,7.63,,
1A01111,1111,Sintra,municipio,2022Q2,7.65,,
1A0111413,111413,União das freguesias de Alverca do Ribatejo e Sobralinho,freguesia,2022Q2,7.69,,
1B0150409,150409,"União das freguesias de Alto do Seixalinho, Santo André e Verderena",freguesia,2022Q2,7.7,,
1A0111125,111125,União das freguesias de Massamá e Monte Abraão,freguesia,2022Q2,7.72,,
11A131727,131727,União das freguesias de Mafamude e Vilar do Paraíso,freguesia,2022Q2,7.76,,
1A0111108,111108,Rio de Mouro,freguesia,2022Q2,7.77,,
1B0151007,151007,"União das freguesias do Seixal, Arrentela e Aldeia de Paio Pires",freguesia,2022Q2,7.79,,
11A131704,131704,Canidelo,freguesia,2022Q2,7.84,,
1A0111122,111122,União das freguesias de Agualva e Mira-Sintra,freguesia,2022Q2,7.89,,
1B0151005,151005,Corroios,freguesia,2022Q2,7.92,,
1500801,0801,Albufeira,municipio,2022Q2,7.97,,
11A131730,131730,União das freguesias de Santa Marinha e São Pedro da Afurada,freguesia,2022Q2,8.11,,
1500807,0807,Lagos,municipio,2022Q2,8.12,,
1B0150315,150315,União das freguesias de Laranjeiro e Feijó,freguesia,2022Q2,8.15,,
1A01107,1107,Loures,municipio,2022Q2,8.17,,
1A0111514,111514,Encosta do Sol,freguesia,2022Q2,8.2,,
1500808,0808,Loulé,municipio,2022Q2,8.22,,
1A0111124,111124,União das freguesias do Cacém e São Marcos,freguesia,2022Q2,8.22,,
3003103,3103,Funchal,municipio,2022Q2,8.22,,
1A0111126,111126,União das freguesias de Queluz e Belas,freguesia,2022Q2,8.31,,
1A0111608,111608,União das freguesias de Pontinha e Famões,freguesia,2022Q2,8.33,,
1A0111516,111516,Mina de Água,freguesia,2022Q2,8.36,,
1B0151102,151102,Sesimbra (Santiago),freguesia,2022Q2,8.36,,
11A1308,1308,Matosinhos,municipio,2022Q2,8.37,,
1A0110707,110707,Loures,freguesia,2022Q2,8.37,,
11A130814,130814,União das freguesias de São Mamede de Infesta e Senhora da Hora,freguesia,2022Q2,8.57,,
11A131709,131709,Madalena,freguesia,2022Q2,8.57,,
11A131203,131203,Campanhã,freguesia,2022Q2,8.6,,
1B0150314,150314,União das freguesias de Charneca de Caparica e Sobreda,freguesia,2022Q2,8.61,,
1A0111609,111609,União das freguesias de Póvoa de Santo Adrião e Olival Basto,freguesia,2022Q2,8.64,,
1A0111128,111128,"União das freguesias de Sintra (Santa Maria e São Miguel, São Martinho e São Pedro de Penaferrim)",freguesia,2022Q2,8.67,,
1A0110730,110730,União das freguesias de Santo António dos Cavaleiros e Frielas,freguesia,2022Q2,8.78,,
1A01116,1116,Odivelas,municipio,2022Q2,8.78,,
1A0111002,111002,Barcarena,freguesia,2022Q2,8.79,,
1A0111512,111512,Alfragide,freguesia,2022Q2,8.82,,
1B01503,1503,Almada,municipio,2022Q2,8.95,,
1A0110664,110664,Santa Clara,freguesia,2022Q2,9,,
1A0111515,111515,Falagueira-Venda Nova,freguesia,2022Q2,9.01,,
11A131211,131211,Ramalde,freguesia,2022Q2,9.02,,
1A01115,1115,Amadora,municipio,2022Q2,9.03,,
1B0150312,150312,"União das freguesias de Almada, Cova da Piedade, Pragal e Cacilhas",freguesia,2022Q2,9.09,,
11A131210,131210,Paranhos,freguesia,2022Q2,9.19,,
1A0111013,111013,União das freguesias de Carnaxide e Queijas,freguesia,2022Q2,9.31,,
11A130812,130812,União das freguesias de Matosinhos e Leça da Palmeira,freguesia,2022Q2,9.38,,
1A0110906,110906,Ericeira,freguesia,2022Q2,9.43,,
1A0110727,110727,União das freguesias de Sacavém e Prior Velho,freguesia,2022Q2,9.45,,
1A0111603,111603,Odivelas,freguesia,2022Q2,9.47,,
1A0110506,110506,São Domingos de Rana,freguesia,2022Q2,9.5,,
1A0111513,111513,Águas Livres,freguesia,2022Q2,9.51,,
1A0111009,111009,Porto Salvo,freguesia,2022Q2,9.59,,
11A1312,1312,Porto,municipio,2022Q2,9.72,,
1A0110501,110501,Alcabideche,freguesia,2022Q2,9.8,,
1A0110726,110726,União das freguesias de Moscavide e Portela,freguesia,2022Q2,9.91,,
11A131202,131202,Bonfim,freguesia,2022Q2,10,,
1A,,Grande Lisboa,nuts2,2022Q2,10,,
1A0,,Grande Lisboa,nuts3,2022Q2,10,,
1A0111517,111517,Venteira,freguesia,2022Q2,10.04,,
11A131217,131217,"União das freguesias de Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",freguesia,2022Q2,10.17,,
11A131218,131218,União das freguesias de Lordelo do Ouro e Massarelos,freguesia,2022Q2,10.19,,
11A131216,131216,"União das freguesias de Aldoar, Foz do Douro e Nevogilde",freguesia,2022Q2,10.37,,
1A0111012,111012,"União das freguesias de Algés, Linda-a-Velha e Cruz Quebrada-Dafundo",freguesia,2022Q2,10.47,,
1A01110,1110,Oeiras,municipio,2022Q2,10.5,,
1A0110618,110618,Lumiar,freguesia,2022Q2,10.67,,
1A0110621,110621,Marvila,freguesia,2022Q2,10.71,,
1A0110655,110655,Areeiro,freguesia,2022Q2,10.85,,
1B0150303,150303,Costa da Caparica,freguesia,2022Q2,10.92,,
1A0110608,110608,Benfica,freguesia,2022Q2,11.05,,
1A0110633,110633,Olivais,freguesia,2022Q2,11.11,,
1A0110663,110663,Penha de França,freguesia,2022Q2,11.22,,
1A0110639,110639,São Domingos de Benfica,freguesia,2022Q2,11.25,,
1A0110607,110607,Beato,freguesia,2022Q2,11.36,,
1A0110611,110611,Carnide,freguesia,2022Q2,11.37,,
1A0110654,110654,Alvalade,freguesia,2022Q2,11.51,,
1A0111014,111014,"União das freguesias de Oeiras e São Julião da Barra, Paço de Arcos e Caxias",freguesia,2022Q2,11.51,,
1A0110656,110656,Arroios,freguesia,2022Q2,11.55,,
1A0110602,110602,Alcântara,freguesia,2022Q2,11.75,,
1A01105,1105,Cascais,municipio,2022Q2,11.81,,
1A0110658,110658,Belém,freguesia,2022Q2,11.87,,
1A01106,1106,Lisboa,municipio,2022Q2,11.99,,
1A0110507,110507,União das freguesias de Carcavelos e Parede,freguesia,2022Q2,12.31,,
1A0110667,110667,São Vicente,freguesia,2022Q2,12.34,,
1A0110657,110657,Avenidas Novas,freguesia,2022Q2,12.37,,
1A0110601,110601,Ajuda,freguesia,2022Q2,12.54,,
1A0110610,110610,Campolide,freguesia,2022Q2,12.77,,
1A0110508,110508,União das freguesias de Cascais e Estoril,freguesia,2022Q2,13,,
1A0110659,110659,Campo de Ourique,freguesia,2022Q2,13.28,,
1A0110660,110660,Estrela,freguesia,2022Q2,13.39,,
1A0110662,110662,Parque das Nações,freguesia,2022Q2,13.61,,
1A0110661,110661,Misericórdia,freguesia,2022Q2,14,,
1A0110665,110665,Santa Maria Maior,freguesia,2022Q2,14.02,,
1A0110666,110666,Santo António,freguesia,2022Q2,15.15,,
1120310,0310,Terras de Bouro,municipio,2022Q2,,,-
1190311,0311,Vieira do Minho,municipio,2022Q2,,,-
11A010402,010402,Alvarenga,freguesia,2022Q2,,,-
11A010407,010407,Chave,freguesia,2022Q2,,,-
11A010409,010409,Escariz,freguesia,2022Q2,,,-
11A010411,010411,Fermedo,freguesia,2022Q2,,,-
11A010413,010413,Mansores,freguesia,2022Q2,,,-
11A010414,010414,Moldes,freguesia,2022Q2,,,-
11A010415,010415,Rossas,freguesia,2022Q2,,,-
11A010416,010416,Santa Eulália,freguesia,2022Q2,,,-
11A010417,010417,São Miguel do Mato,freguesia,2022Q2,,,-
11A010418,010418,Tropeço,freguesia,2022Q2,,,-
11A010419,010419,Urrô,freguesia,2022Q2,,,-
11A010420,010420,Várzea,freguesia,2022Q2,,,-
11A010422,010422,União das freguesias de Cabreiros e Albergaria da Serra,freguesia,2022Q2,,,-
11A010423,010423,União das freguesias de Canelas e Espiunca,freguesia,2022Q2,,,-
11A010424,010424,União das freguesias de Covelo de Paivó e Janarde,freguesia,2022Q2,,,-
11A010704,010704,Paramos,freguesia,2022Q2,,,-
11A010904,010904,Escapães,freguesia,2022Q2,,,-
11A010908,010908,Fornos,freguesia,2022Q2,,,-
11A010914,010914,Milheirós de Poiares,freguesia,2022Q2,,,-
11A010917,010917,Nogueira da Regedoura,freguesia,2022Q2,,,-
11A010918,010918,São Paio de Oleiros,freguesia,2022Q2,,,-
11A010921,010921,Rio Meão,freguesia,2022Q2,,,-
11A010922,010922,Romariz,freguesia,2022Q2,,,-
11A010924,010924,Sanguedo,freguesia,2022Q2,,,-
11A010932,010932,União das freguesias de Caldas de São Jorge e Pigeiros,freguesia,2022Q2,,,-
11A010936,010936,União de freguesias de São Miguel de Souto e Mosteirô,freguesia,2022Q2,,,-
11A011301,011301,Carregosa,freguesia,2022Q2,,,-
11A011303,011303,Fajões,freguesia,2022Q2,,,-
11A011304,011304,Loureiro,freguesia,2022Q2,,,-
11A011305,011305,Macieira de Sarnes,freguesia,2022Q2,,,-
11A011310,011310,Ossela,freguesia,2022Q2,,,-
11A011315,011315,São Martinho da Gândara,freguesia,2022Q2,,,-
11A011320,011320,União das freguesias de Nogueira do Cravo e Pindelo,freguesia,2022Q2,,,-
11A011901,011901,Arões,freguesia,2022Q2,,,-
11A011903,011903,Cepelos,freguesia,2022Q2,,,-
11A011905,011905,Junqueira,freguesia,2022Q2,,,-
11A011907,011907,Roge,freguesia,2022Q2,,,-
11A130405,130405,Lomba,freguesia,2022Q2,,,-
11A130414,130414,União das freguesias de Foz do Sousa e Covelo,freguesia,2022Q2,,,-
11A130416,130416,União das freguesias de Melres e Medas,freguesia,2022Q2,,,-
11A130603,130603,Folgosa,freguesia,2022Q2,,,-
11A130608,130608,Milheirós,freguesia,2022Q2,,,-
11A130613,130613,São Pedro Fins,freguesia,2022Q2,,,-
11A131001,131001,Aguiar de Sousa,freguesia,2022Q2,,,-
11A131002,131002,Astromil,freguesia,2022Q2,,,-
11A131004,131004,Beire,freguesia,2022Q2,,,-
11A131008,131008,Cete,freguesia,2022Q2,,,-
11A131009,131009,Cristelo,freguesia,2022Q2,,,-
11A131010,131010,Duas Igrejas,freguesia,2022Q2,,,-
11A131014,131014,Louredo,freguesia,2022Q2,,,-
11A131017,131017,Parada de Todeia,freguesia,2022Q2,,,-
11A131019,131019,Recarei,freguesia,2022Q2,,,-
11A131020,131020,Sobreira,freguesia,2022Q2,,,-
11A131021,131021,Sobrosa,freguesia,2022Q2,,,-
11A131022,131022,Vandoma,freguesia,2022Q2,,,-
11A131305,131305,Balazar,freguesia,2022Q2,,,-
11A131307,131307,Estela,freguesia,2022Q2,,,-
11A131308,131308,Laundos,freguesia,2022Q2,,,-
11A131311,131311,Rates,freguesia,2022Q2,,,-
11A131314,131314,União das freguesias de Aguçadoura e Navais,freguesia,2022Q2,,,-
11A131401,131401,Agrela,freguesia,2022Q2,,,-
11A131402,131402,Água Longa,freguesia,2022Q2,,,-
11A131413,131413,Monte Córdova,freguesia,2022Q2,,,-
11A131416,131416,Rebordões,freguesia,2022Q2,,,-
11A131418,131418,Reguenga,freguesia,2022Q2,,,-
11A131419,131419,Roriz,freguesia,2022Q2,,,-
11A131430,131430,Negrelos (São Tomé),freguesia,2022Q2,,,-
11A131432,131432,Vilarinho,freguesia,2022Q2,,,-
11A131434,131434,Vila Nova do Campo,freguesia,2022Q2,,,-
11A131435,131435,União das freguesias de Carreira e Refojos de Riba de Ave,freguesia,2022Q2,,,-
11A131436,131436,União das freguesias de Lamelas e Guimarei,freguesia,2022Q2,,,-
11A131603,131603,Aveleda,freguesia,2022Q2,,,-
11A131604,131604,Azurara,freguesia,2022Q2,,,-
11A131607,131607,Fajozes,freguesia,2022Q2,,,-
11A131610,131610,Gião,freguesia,2022Q2,,,-
11A131611,131611,Guilhabreu,freguesia,2022Q2,,,-
11A131612,131612,Junqueira,freguesia,2022Q2,,,-
